Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2004,1,17,6,1057,1100,1343,1342,UA,610,N824UA,106,102,71,1,-3,ORD,DCA,612,2,33,0,,0,0,0,0,0,0
2004,1,18,7,1056,1100,1335,1342,UA,610,N442UA,99,102,81,-7,-4,ORD,DCA,612,2,16,0,,0,0,0,0,0,0
2004,1,19,1,1133,1100,1403,1342,UA,610,N413UA,90,102,80,21,33,ORD,DCA,612,1,9,0,,0,0,0,0,0,21
2004,1,20,2,1057,1100,1330,1342,UA,610,N458UA,93,102,76,-12,-3,ORD,DCA,612,2,15,0,,0,0,0,0,0,0
2004,1,21,3,1058,1100,1333,1342,UA,610,N445UA,95,102,76,-9,-2,ORD,DCA,612,1,18,0,,0,0,0,0,0,0
2004,1,22,4,1053,1100,1335,1342,UA,610,N465UA,102,102,74,-7,-7,ORD,DCA,612,3,25,0,,0,0,0,0,0,0
2004,1,23,5,1059,1100,1354,1342,UA,610,N468UA,115,102,75,12,-1,ORD,DCA,612,2,38,0,,0,0,0,0,0,0
2004,1,24,6,1058,1100,1325,1342,UA,610,N817UA,87,102,73,-17,-2,ORD,DCA,612,2,12,0,,0,0,0,0,0,0
2004,1,25,7,1057,1100,1344,1342,UA,610,N841UA,107,102,81,2,-3,ORD,DCA,612,2,24,0,,0,0,0,0,0,0
2004,1,26,1,1100,1100,1401,1342,UA,610,N440UA,121,102,85,19,0,ORD,DCA,612,2,34,0,,0,0,0,19,0,0
2004,1,27,2,1102,1100,1350,1342,UA,610,N451UA,108,102,81,8,2,ORD,DCA,612,1,26,0,,0,0,0,0,0,0
2004,1,28,3,1058,1100,1345,1342,UA,610,N475UA,107,102,82,3,-2,ORD,DCA,612,2,23,0,,0,0,0,0,0,0
2004,1,29,4,1058,1100,1427,1342,UA,610,N420UA,149,102,73,45,-2,ORD,DCA,612,55,21,0,,0,0,0,45,0,0
2004,1,30,5,1100,1100,1339,1342,UA,610,N485UA,99,102,78,-3,0,ORD,DCA,612,3,18,0,,0,0,0,0,0,0
2004,1,31,6,1055,1100,1334,1343,UA,610,N951UA,99,103,80,-9,-5,ORD,DCA,612,3,16,0,,0,0,0,0,0,0
2004,1,2,5,1312,1100,1422,1201,UA,611,N458UA,130,121,115,141,132,DCA,ORD,612,4,11,0,,0,0,0,141,0,0
2004,1,3,6,1055,1100,1155,1201,UA,611,N835UA,120,121,101,-6,-5,DCA,ORD,612,9,10,0,,0,0,0,0,0,0
2004,1,4,7,1058,1100,1338,1201,UA,611,N413UA,220,121,123,97,-2,DCA,ORD,612,17,80,0,,0,0,0,97,0,0
2004,1,5,1,1053,1100,1211,1201,UA,611,N405UA,138,121,108,10,-7,DCA,ORD,612,16,14,0,,0,0,0,0,0,0
2004,1,6,2,1053,1100,1202,1201,UA,611,N404UA,129,121,107,1,-7,DCA,ORD,612,4,18,0,,0,0,0,0,0,0
2004,1,7,3,1057,1100,1210,1202,UA,611,N416UA,133,122,115,8,-3,DCA,ORD,612,7,11,0,,0,0,0,0,0,0
2004,1,8,4,1048,1100,1203,1202,UA,611,N836UA,135,122,115,1,-12,DCA,ORD,612,9,11,0,,0,0,0,0,0,0
2004,1,9,5,1054,1100,1155,1202,UA,611,N837UA,121,122,102,-7,-6,DCA,ORD,612,8,11,0,,0,0,0,0,0,0
2004,1,11,7,1052,1100,1142,1202,UA,611,N817UA,110,122,97,-20,-8,DCA,ORD,612,4,9,0,,0,0,0,0,0,0
2004,1,12,1,1113,1100,1220,1202,UA,611,N832UA,127,122,102,18,13,DCA,ORD,612,6,19,0,,0,0,0,18,0,0
2004,1,13,2,1048,1100,1141,1202,UA,611,N807UA,113,122,100,-21,-12,DCA,ORD,612,7,6,0,,0,0,0,0,0,0
2004,1,14,3,1054,1100,1155,1202,UA,611,N828UA,121,122,106,-7,-6,DCA,ORD,612,5,10,0,,0,0,0,0,0,0
2004,1,15,4,1054,1100,1158,1202,UA,611,N819UA,124,122,105,-4,-6,DCA,ORD,612,10,9,0,,0,0,0,0,0,0
2004,1,16,5,1053,1100,1205,1202,UA,611,N813UA,132,122,111,3,-7,DCA,ORD,612,6,15,0,,0,0,0,0,0,0
2004,1,18,7,1054,1100,1149,1202,UA,611,N850UA,115,122,99,-13,-6,DCA,ORD,612,7,9,0,,0,0,0,0,0,0
2004,1,19,1,1053,1100,1154,1202,UA,611,N853UA,121,122,98,-8,-7,DCA,ORD,612,7,16,0,,0,0,0,0,0,0
2004,1,20,2,1053,1100,1151,1202,UA,611,N825UA,118,122,100,-11,-7,DCA,ORD,612,8,10,0,,0,0,0,0,0,0
2004,1,21,3,1049,1100,1153,1202,UA,611,N843UA,124,122,110,-9,-11,DCA,ORD,612,5,9,0,,0,0,0,0,0,0
2004,1,22,4,1050,1100,1152,1202,UA,611,N821UA,122,122,105,-10,-10,DCA,ORD,612,5,12,0,,0,0,0,0,0,0
2004,1,23,5,NA,1100,NA,1202,UA,611,000000,NA,122,NA,NA,NA,DCA,ORD,612,0,0,1,A,0,0,0,0,0,0
2004,1,25,7,1055,1100,1203,1202,UA,611,N813UA,128,122,104,1,-5,DCA,ORD,612,13,11,0,,0,0,0,0,0,0
2004,1,26,1,1109,1100,1323,1202,UA,611,N833UA,194,122,140,81,9,DCA,ORD,612,8,46,0,,0,0,0,81,0,0
2004,1,27,2,1057,1100,1201,1202,UA,611,N842UA,124,122,94,-1,-3,DCA,ORD,612,7,23,0,,0,0,0,0,0,0
2004,1,28,3,1052,1100,1153,1202,UA,611,N483UA,121,122,106,-9,-8,DCA,ORD,612,5,10,0,,0,0,0,0,0,0
2004,1,29,4,1054,1100,1220,1202,UA,611,N835UA,146,122,111,18,-6,DCA,ORD,612,10,25,0,,0,0,0,18,0,0
2004,1,30,5,1055,1100,1202,1202,UA,611,N808UA,127,122,102,0,-5,DCA,ORD,612,8,17,0,,0,0,0,0,0,0
2004,1,5,1,1221,1200,1452,1442,UA,612,N806UA,91,102,78,10,21,ORD,DCA,612,3,10,0,,0,0,0,0,0,0
2004,1,6,2,1251,1200,1525,1442,UA,612,N806UA,94,102,75,43,51,ORD,DCA,612,3,16,0,,0,0,0,0,0,43
2004,1,7,3,1158,1200,1433,1440,UA,612,N327UA,95,100,77,-7,-2,ORD,DCA,612,3,15,0,,0,0,0,0,0,0
2004,1,8,4,1207,1200,1444,1440,UA,612,N311UA,97,100,75,4,7,ORD,DCA,612,3,19,0,,0,0,0,0,0,0
2004,1,9,5,1216,1200,1455,1440,UA,612,N310UA,99,100,82,15,16,ORD,DCA,612,2,15,0,,0,15,0,0,0,0
2004,1,12,1,1159,1200,1428,1440,UA,612,N336UA,89,100,74,-12,-1,ORD,DCA,612,4,11,0,,0,0,0,0,0,0
2004,1,13,2,1151,1200,1427,1440,UA,612,N304UA,96,100,82,-13,-9,ORD,DCA,612,2,12,0,,0,0,0,0,0,0
2004,1,14,3,1153,1200,1430,1440,UA,612,N312UA,97,100,76,-10,-7,ORD,DCA,612,3,18,0,,0,0,0,0,0,0
2004,1,15,4,1153,1200,1427,1440,UA,612,N352UA,94,100,81,-13,-7,ORD,DCA,612,2,11,0,,0,0,0,0,0,0
2004,1,16,5,1208,1200,1445,1440,UA,612,N352UA,97,100,78,5,8,ORD,DCA,612,2,17,0,,0,0,0,0,0,0
2004,1,19,1,1203,1200,1442,1440,UA,612,N342UA,99,100,78,2,3,ORD,DCA,612,2,19,0,,0,0,0,0,0,0
2004,1,20,2,1157,1200,1436,1440,UA,612,N341UA,99,100,79,-4,-3,ORD,DCA,612,2,18,0,,0,0,0,0,0,0
2004,1,21,3,1155,1200,1433,1440,UA,612,N348UA,98,100,79,-7,-5,ORD,DCA,612,3,16,0,,0,0,0,0,0,0
2004,1,22,4,1153,1200,1426,1440,UA,612,N379UA,93,100,78,-14,-7,ORD,DCA,612,2,13,0,,0,0,0,0,0,0
2004,1,23,5,1158,1200,1436,1440,UA,612,N816UA,98,100,72,-4,-2,ORD,DCA,612,2,24,0,,0,0,0,0,0,0
2004,1,26,1,1159,1200,1520,1440,UA,612,N937UA,141,100,82,40,-1,ORD,DCA,612,3,56,0,,0,0,0,40,0,0
2004,1,27,2,1213,1200,1509,1440,UA,612,N314UA,116,100,88,29,13,ORD,DCA,612,2,26,0,,0,0,0,16,0,13
2004,1,28,3,1158,1200,1443,1440,UA,612,N393UA,105,100,83,3,-2,ORD,DCA,612,7,15,0,,0,0,0,0,0,0
2004,1,29,4,1206,1200,1507,1440,UA,612,N341UA,121,100,78,27,6,ORD,DCA,612,25,18,0,,0,6,0,21,0,0
2004,1,30,5,1201,1200,1443,1440,UA,612,N308UA,102,100,80,3,1,ORD,DCA,612,2,20,0,,0,0,0,0,0,0
2004,1,3,6,1308,1300,1540,1544,UA,614,N329UA,92,104,76,-4,8,ORD,DCA,612,4,12,0,,0,0,0,0,0,0
2004,1,4,7,NA,1300,NA,1544,UA,614,000000,NA,104,NA,NA,NA,ORD,DCA,612,0,0,1,C,0,0,0,0,0,0
2004,1,5,1,NA,1300,NA,1544,UA,614,000000,NA,104,NA,NA,NA,ORD,DCA,612,0,0,1,A,0,0,0,0,0,0
2004,1,6,2,1258,1300,1535,1544,UA,614,N316UA,97,104,79,-9,-2,ORD,DCA,612,5,13,0,,0,0,0,0,0,0
2004,1,7,3,1256,1300,1527,1544,UA,614,N466UA,91,104,74,-17,-4,ORD,DCA,612,3,14,0,,0,0,0,0,0,0
2004,1,8,4,1310,1300,1536,1544,UA,614,N437UA,86,104,72,-8,10,ORD,DCA,612,3,11,0,,0,0,0,0,0,0
2004,1,9,5,1258,1300,1534,1544,UA,614,N453UA,96,104,81,-10,-2,ORD,DCA,612,1,14,0,,0,0,0,0,0,0
2004,1,10,6,1258,1300,1530,1545,UA,614,N935UA,92,105,80,-15,-2,ORD,DCA,612,1,11,0,,0,0,0,0,0,0
2004,1,11,7,1259,1300,1540,1544,UA,614,N403UA,101,104,80,-4,-1,ORD,DCA,612,4,17,0,,0,0,0,0,0,0
2004,1,12,1,1300,1300,1552,1544,UA,614,N449UA,112,104,71,8,0,ORD,DCA,612,11,30,0,,0,0,0,0,0,0
2004,1,13,2,1255,1300,1522,1544,UA,614,N415UA,87,104,75,-22,-5,ORD,DCA,612,2,10,0,,0,0,0,0,0,0
2004,1,14,3,1254,1300,1532,1544,UA,614,N483UA,98,104,78,-12,-6,ORD,DCA,612,4,16,0,,0,0,0,0,0,0
2004,1,15,4,1255,1300,1528,1544,UA,614,N431UA,93,104,74,-16,-5,ORD,DCA,612,3,16,0,,0,0,0,0,0,0
2004,1,16,5,1256,1300,1534,1544,UA,614,N484UA,98,104,77,-10,-4,ORD,DCA,612,2,19,0,,0,0,0,0,0,0
2004,1,17,6,1300,1300,1539,1545,UA,614,N902UA,99,105,78,-6,0,ORD,DCA,612,2,19,0,,0,0,0,0,0,0
2004,1,18,7,1255,1300,1529,1544,UA,614,N467UA,94,104,79,-15,-5,ORD,DCA,612,2,13,0,,0,0,0,0,0,0
2004,1,19,1,1335,1300,1613,1544,UA,614,N415UA,98,104,77,29,35,ORD,DCA,612,2,19,0,,0,29,0,0,0,0
2004,1,20,2,1255,1300,1529,1544,UA,614,N476UA,94,104,75,-15,-5,ORD,DCA,612,2,17,0,,0,0,0,0,0,0
2004,1,21,3,1255,1300,1530,1544,UA,614,N485UA,95,104,75,-14,-5,ORD,DCA,612,2,18,0,,0,0,0,0,0,0
2004,1,22,4,1256,1300,1529,1544,UA,614,N468UA,93,104,76,-15,-4,ORD,DCA,612,2,15,0,,0,0,0,0,0,0
2004,1,23,5,1257,1300,1540,1544,UA,614,N433UA,103,104,75,-4,-3,ORD,DCA,612,4,24,0,,0,0,0,0,0,0
2004,1,24,6,1257,1300,1520,1545,UA,614,N325UA,83,105,73,-25,-3,ORD,DCA,612,1,9,0,,0,0,0,0,0,0
2004,1,25,7,1259,1300,1537,1544,UA,614,N412UA,98,104,78,-7,-1,ORD,DCA,612,2,18,0,,0,0,0,0,0,0
2004,1,26,1,1338,1300,1623,1544,UA,614,N477UA,105,104,82,39,38,ORD,DCA,612,2,21,0,,0,0,9,1,0,29
2004,1,27,2,1258,1300,1551,1544,UA,614,N414UA,113,104,86,7,-2,ORD,DCA,612,4,23,0,,0,0,0,0,0,0
2004,1,28,3,1257,1300,1544,1544,UA,614,N483UA,107,104,77,0,-3,ORD,DCA,612,13,17,0,,0,0,0,0,0,0
2004,1,29,4,1259,1300,1613,1544,UA,614,N431UA,134,104,77,29,-1,ORD,DCA,612,39,18,0,,0,0,0,29,0,0
2004,1,30,5,1258,1300,1532,1544,UA,614,N414UA,94,104,77,-12,-2,ORD,DCA,612,2,15,0,,0,0,0,0,0,0
2004,1,31,6,1258,1300,1530,1545,UA,614,N905UA,92,105,77,-15,-2,ORD,DCA,612,3,12,0,,0,0,0,0,0,0
2004,1,5,1,1217,1200,1324,1301,UA,615,N849UA,127,121,106,23,17,DCA,ORD,612,7,14,0,,0,0,0,12,0,11
2004,1,6,2,1145,1200,1303,1301,UA,615,N818UA,138,121,108,2,-15,DCA,ORD,612,7,23,0,,0,0,0,0,0,0
2004,1,7,3,1153,1200,1257,1302,UA,615,N850UA,124,122,109,-5,-7,DCA,ORD,612,7,8,0,,0,0,0,0,0,0
2004,1,8,4,1153,1200,1311,1302,UA,615,N826UA,138,122,112,9,-7,DCA,ORD,612,15,11,0,,0,0,0,0,0,0
2004,1,9,5,1156,1200,1301,1302,UA,615,N490UA,125,122,100,-1,-4,DCA,ORD,612,11,14,0,,0,0,0,0,0,0
2004,1,10,6,1145,1200,1254,1302,UA,615,N809UA,129,122,110,-8,-15,DCA,ORD,612,3,16,0,,0,0,0,0,0,0
2004,1,11,7,1215,1200,1313,1302,UA,615,N814UA,118,122,101,11,15,DCA,ORD,612,6,11,0,,0,0,0,0,0,0
2004,1,12,1,NA,1200,NA,1302,UA,615,000000,NA,122,NA,NA,NA,DCA,ORD,612,0,0,1,A,0,0,0,0,0,0
2004,1,13,2,1147,1200,1251,1302,UA,615,N836UA,124,122,113,-11,-13,DCA,ORD,612,4,7,0,,0,0,0,0,0,0
2004,1,14,3,1154,1200,1253,1302,UA,615,N831UA,119,122,104,-9,-6,DCA,ORD,612,5,10,0,,0,0,0,0,0,0
2004,1,15,4,1153,1200,1251,1302,UA,615,N845UA,118,122,103,-11,-7,DCA,ORD,612,7,8,0,,0,0,0,0,0,0
2004,1,16,5,1150,1200,1259,1302,UA,615,N828UA,129,122,108,-3,-10,DCA,ORD,612,8,13,0,,0,0,0,0,0,0
2004,1,17,6,1157,1200,1312,1302,UA,615,N820UA,135,122,116,10,-3,DCA,ORD,612,5,14,0,,0,0,0,0,0,0
2004,1,18,7,1154,1200,1316,1302,UA,615,N851UA,142,122,101,14,-6,DCA,ORD,612,30,11,0,,0,0,0,0,0,0
2004,1,19,1,1154,1200,1306,1302,UA,615,N838UA,132,122,104,4,-6,DCA,ORD,612,13,15,0,,0,0,0,0,0,0
2004,1,20,2,NA,1200,NA,1302,UA,615,000000,NA,122,NA,NA,NA,DCA,ORD,612,0,0,1,A,0,0,0,0,0,0
2004,1,21,3,1150,1200,1306,1302,UA,615,N946UA,136,122,115,4,-10,DCA,ORD,612,5,16,0,,0,0,0,0,0,0
2004,1,22,4,1156,1200,1302,1302,UA,615,N825UA,126,122,106,0,-4,DCA,ORD,612,5,15,0,,0,0,0,0,0,0
2004,1,23,5,1158,1200,1348,1302,UA,615,N835UA,170,122,111,46,-2,DCA,ORD,612,5,54,0,,0,0,0,46,0,0
2004,1,24,6,1200,1200,1313,1302,UA,615,N822UA,133,122,114,11,0,DCA,ORD,612,9,10,0,,0,0,0,0,0,0
2004,1,25,7,1156,1200,1304,1302,UA,615,N829UA,128,122,110,2,-4,DCA,ORD,612,9,9,0,,0,0,0,0,0,0
2004,1,26,1,1209,1200,1428,1302,UA,615,N855UA,199,122,122,86,9,DCA,ORD,612,9,68,0,,0,0,0,86,0,0
2004,1,27,2,1211,1200,1318,1302,UA,615,N476UA,127,122,100,16,11,DCA,ORD,612,3,24,0,,0,0,0,5,0,11
2004,1,28,3,1157,1200,1313,1302,UA,615,N831UA,136,122,115,11,-3,DCA,ORD,612,9,12,0,,0,0,0,0,0,0
2004,1,29,4,1159,1200,1339,1302,UA,615,N823UA,160,122,138,37,-1,DCA,ORD,612,12,10,0,,0,0,0,37,0,0
2004,1,30,5,NA,1200,NA,1302,UA,615,000000,NA,122,NA,NA,NA,DCA,ORD,612,0,0,1,A,0,0,0,0,0,0
2004,1,31,6,1208,1200,1311,1302,UA,615,N840UA,123,122,100,9,8,DCA,ORD,612,4,19,0,,0,0,0,0,0,0
2004,1,1,4,1424,1400,1648,1615,UA,615,N850UA,264,255,248,33,24,ORD,LAX,1745,3,13,0,,0,0,0,13,0,20
2004,1,2,5,1455,1400,1804,1615,UA,615,N831UA,309,255,275,109,55,ORD,LAX,1745,5,29,0,,0,6,0,54,0,49
2004,1,3,6,1457,1400,1805,1615,UA,615,N804UA,308,255,289,110,57,ORD,LAX,1745,7,12,0,,0,16,0,53,0,41
2004,1,4,7,1537,1400,1824,1615,UA,615,N810UA,287,255,259,129,97,ORD,LAX,1745,4,24,0,,0,0,78,32,0,19
2004,1,5,1,1407,1400,1631,1615,UA,615,N833UA,264,255,239,16,7,ORD,LAX,1745,4,21,0,,0,7,0,9,0,0
2004,1,6,2,1359,1400,1632,1615,UA,615,N818UA,273,255,248,17,-1,ORD,LAX,1745,3,22,0,,0,0,0,17,0,0
2004,1,7,3,1400,1400,1625,1616,UA,615,N850UA,265,256,240,9,0,ORD,LAX,1745,5,20,0,,0,0,0,0,0,0
2004,1,8,4,1400,1400,1618,1616,UA,615,N826UA,258,256,240,2,0,ORD,LAX,1745,5,13,0,,0,0,0,0,0,0
2004,1,9,5,1426,1400,1627,1616,UA,615,N839UA,241,256,221,11,26,ORD,LAX,1745,4,16,0,,0,0,0,0,0,0
2004,1,10,6,1538,1400,1742,1616,UA,615,N818UA,244,256,222,86,98,ORD,LAX,1745,3,19,0,,0,25,0,0,0,61
2004,1,11,7,1400,1400,1617,1616,UA,615,N451UA,257,256,237,1,0,ORD,LAX,1745,8,12,0,,0,0,0,0,0,0
2004,1,12,1,1356,1400,1607,1616,UA,615,N811UA,251,256,228,-9,-4,ORD,LAX,1745,6,17,0,,0,0,0,0,0,0
2004,1,13,2,1357,1400,1604,1616,UA,615,N836UA,247,256,227,-12,-3,ORD,LAX,1745,7,13,0,,0,0,0,0,0,0
2004,1,14,3,1357,1400,1609,1616,UA,615,N831UA,252,256,230,-7,-3,ORD,LAX,1745,6,16,0,,0,0,0,0,0,0
2004,1,15,4,1359,1400,1614,1616,UA,615,N845UA,255,256,232,-2,-1,ORD,LAX,1745,9,14,0,,0,0,0,0,0,0
2004,1,16,5,1413,1400,1621,1616,UA,615,N828UA,248,256,228,5,13,ORD,LAX,1745,4,16,0,,0,0,0,0,0,0
2004,1,17,6,1529,1400,1722,1616,UA,615,N831UA,233,256,214,66,89,ORD,LAX,1745,3,16,0,,0,66,0,0,0,0
2004,1,18,7,1357,1400,1604,1616,UA,615,N466UA,247,256,227,-12,-3,ORD,LAX,1745,5,15,0,,0,0,0,0,0,0
2004,1,19,1,1358,1400,1617,1616,UA,615,N838UA,259,256,237,1,-2,ORD,LAX,1745,10,12,0,,0,0,0,0,0,0
2004,1,20,2,NA,1400,NA,1616,UA,615,000000,NA,256,NA,NA,NA,ORD,LAX,1745,0,0,1,A,0,0,0,0,0,0
2004,1,21,3,1458,1400,1709,1616,UA,615,N487UA,251,256,234,53,58,ORD,LAX,1745,4,13,0,,0,0,0,0,0,53
2004,1,22,4,1355,1400,1612,1616,UA,615,N825UA,257,256,219,-4,-5,ORD,LAX,1745,14,24,0,,0,0,0,0,0,0
2004,1,23,5,1439,1400,1633,1616,UA,615,N835UA,234,256,214,17,39,ORD,LAX,1745,5,15,0,,0,7,0,0,0,10
2004,1,24,6,1441,1400,1651,1616,UA,615,N847UA,250,256,230,35,41,ORD,LAX,1745,3,17,0,,0,0,0,0,0,35
2004,1,25,7,1359,1400,1622,1616,UA,615,N429UA,263,256,233,6,-1,ORD,LAX,1745,7,23,0,,0,0,0,0,0,0
2004,1,26,1,1509,1400,1719,1616,UA,615,N855UA,250,256,226,63,69,ORD,LAX,1745,3,21,0,,0,5,0,0,0,58
2004,1,27,2,1410,1400,1620,1616,UA,615,N822UA,250,256,228,4,10,ORD,LAX,1745,6,16,0,,0,0,0,0,0,0
2004,1,28,3,1409,1400,1611,1616,UA,615,N831UA,242,256,225,-5,9,ORD,LAX,1745,5,12,0,,0,0,0,0,0,0
2004,1,29,4,1416,1400,1620,1616,UA,615,N823UA,244,256,221,4,16,ORD,LAX,1745,5,18,0,,0,0,0,0,0,0
2004,1,30,5,1403,1400,1616,1616,UA,615,N808UA,253,256,233,0,3,ORD,LAX,1745,8,12,0,,0,0,0,0,0,0
2004,1,31,6,1405,1400,1613,1616,UA,615,N840UA,248,256,232,-3,5,ORD,LAX,1745,4,12,0,,0,0,0,0,0,0
2004,1,2,5,701,700,1621,1300,UA,616,N429UA,440,240,225,201,1,LAX,ORD,1745,6,209,0,,0,0,0,201,0,0
2004,1,3,6,701,700,1252,1300,UA,616,N425UA,231,240,179,-8,1,LAX,ORD,1745,9,43,0,,0,0,0,0,0,0
2004,1,4,7,731,700,1346,1300,UA,616,N434UA,255,240,220,46,31,LAX,ORD,1745,20,15,0,,0,0,0,46,0,0
2004,1,5,1,701,700,1253,1300,UA,616,N470UA,232,240,203,-7,1,LAX,ORD,1745,10,19,0,,0,0,0,0,0,0
2004,1,6,2,700,700,1308,1300,UA,616,N421UA,248,240,212,8,0,LAX,ORD,1745,7,29,0,,0,0,0,0,0,0
2004,1,1,4,1357,1400,1631,1647,UA,616,N855UA,94,107,75,-16,-3,ORD,DCA,612,2,17,0,,0,0,0,0,0,0
2004,1,2,5,1718,1400,2020,1647,UA,616,N429UA,122,107,73,213,198,ORD,DCA,612,5,44,0,,0,17,0,15,0,181
2004,1,3,6,1422,1400,1647,1647,UA,616,N425UA,85,107,72,0,22,ORD,DCA,612,3,10,0,,0,0,0,0,0,0
2004,1,4,7,1511,1400,1744,1647,UA,616,N434UA,93,107,74,57,71,ORD,DCA,612,3,16,0,,0,36,0,0,0,21
2004,1,5,1,1420,1400,1700,1647,UA,616,N470UA,100,107,80,13,20,ORD,DCA,612,3,17,0,,0,0,0,0,0,0
2004,1,6,2,1400,1400,1724,1647,UA,616,N469UA,144,107,80,37,0,ORD,DCA,612,38,26,0,,0,0,0,37,0,0
2004,1,7,3,1423,1400,1657,1646,UA,616,N835UA,94,106,72,11,23,ORD,DCA,612,7,15,0,,0,0,0,0,0,0
2004,1,8,4,1359,1400,1635,1646,UA,616,N443UA,96,106,73,-11,-1,ORD,DCA,612,3,20,0,,0,0,0,0,0,0
2004,1,9,5,1400,1400,1647,1646,UA,616,N461UA,107,106,83,1,0,ORD,DCA,612,5,19,0,,0,0,0,0,0,0
2004,1,10,6,1400,1400,1642,1646,UA,616,N473UA,102,106,79,-4,0,ORD,DCA,612,4,19,0,,0,0,0,0,0,0
2004,1,11,7,1402,1400,1641,1646,UA,616,N443UA,99,106,77,-5,2,ORD,DCA,612,3,19,0,,0,0,0,0,0,0
2004,1,12,1,1357,1400,1640,1646,UA,616,N459UA,103,106,78,-6,-3,ORD,DCA,612,6,19,0,,0,0,0,0,0,0
2004,1,13,2,1355,1400,1635,1646,UA,616,N492UA,100,106,76,-11,-5,ORD,DCA,612,3,21,0,,0,0,0,0,0,0
2004,1,14,3,1357,1400,1636,1646,UA,616,N418UA,99,106,73,-10,-3,ORD,DCA,612,3,23,0,,0,0,0,0,0,0
2004,1,15,4,1407,1400,1648,1646,UA,616,N440UA,101,106,73,2,7,ORD,DCA,612,3,25,0,,0,0,0,0,0,0
2004,1,16,5,1358,1400,1630,1646,UA,616,N434UA,92,106,76,-16,-2,ORD,DCA,612,2,14,0,,0,0,0,0,0,0
2004,1,17,6,NA,1400,NA,1646,UA,616,000000,NA,106,NA,NA,NA,ORD,DCA,612,0,0,1,C,0,0,0,0,0,0
2004,1,18,7,1359,1400,1638,1646,UA,616,N475UA,99,106,81,-8,-1,ORD,DCA,612,2,16,0,,0,0,0,0,0,0
2004,1,19,1,1402,1400,1635,1646,UA,616,N444UA,93,106,72,-11,2,ORD,DCA,612,1,20,0,,0,0,0,0,0,0
2004,1,20,2,1357,1400,1634,1646,UA,616,N452UA,97,106,77,-12,-3,ORD,DCA,612,2,18,0,,0,0,0,0,0,0
2004,1,21,3,1402,1400,1640,1646,UA,616,N455UA,98,106,81,-6,2,ORD,DCA,612,1,16,0,,0,0,0,0,0,0
2004,1,22,4,1404,1400,1642,1646,UA,616,N440UA,98,106,80,-4,4,ORD,DCA,612,2,16,0,,0,0,0,0,0,0
2004,1,23,5,1412,1400,1653,1646,UA,616,N460UA,101,106,75,7,12,ORD,DCA,612,3,23,0,,0,0,0,0,0,0
2004,1,24,6,1356,1400,1635,1646,UA,616,N429UA,99,106,74,-11,-4,ORD,DCA,612,2,23,0,,0,0,0,0,0,0
2004,1,25,7,1359,1400,1651,1646,UA,616,N476UA,112,106,80,5,-1,ORD,DCA,612,3,29,0,,0,0,0,0,0,0
2004,1,26,1,NA,1400,NA,1646,UA,616,000000,NA,106,NA,NA,NA,ORD,DCA,612,0,0,1,B,0,0,0,0,0,0
2004,1,27,2,1403,1400,1704,1646,UA,616,N466UA,121,106,85,18,3,ORD,DCA,612,2,34,0,,0,0,0,18,0,0
2004,1,28,3,1357,1400,1641,1646,UA,616,N824UA,104,106,79,-5,-3,ORD,DCA,612,2,23,0,,0,0,0,0,0,0
2004,1,29,4,1446,1400,1750,1646,UA,616,N477UA,124,106,75,64,46,ORD,DCA,612,21,28,0,,0,24,0,18,0,22
2004,1,30,5,1356,1400,1644,1646,UA,616,N470UA,108,106,83,-2,-4,ORD,DCA,612,2,23,0,,0,0,0,0,0,0
2004,1,31,6,1354,1400,1639,1646,UA,616,N466UA,105,106,80,-7,-6,ORD,DCA,612,2,23,0,,0,0,0,0,0,0
2004,1,1,4,1253,1300,1406,1408,UA,617,N808UA,133,128,109,-2,-7,DCA,ORD,612,4,20,0,,0,0,0,0,0,0
2004,1,2,5,1440,1300,1547,1408,UA,617,N806UA,127,128,114,99,100,DCA,ORD,612,5,8,0,,0,0,0,99,0,0
2004,1,3,6,1254,1300,1406,1408,UA,617,N804UA,132,128,106,-2,-6,DCA,ORD,612,11,15,0,,0,0,0,0,0,0
2004,1,4,7,1516,1300,1641,1408,UA,617,N855UA,145,128,113,153,136,DCA,ORD,612,7,25,0,,0,0,0,153,0,0
2004,1,5,1,1320,1300,1516,1408,UA,617,N839UA,176,128,112,68,20,DCA,ORD,612,4,60,0,,0,0,0,68,0,0
2004,1,6,2,1302,1300,1415,1408,UA,617,N829UA,133,128,117,7,2,DCA,ORD,612,5,11,0,,0,0,0,0,0,0
2004,1,7,3,1254,1300,1416,1404,UA,617,N849UA,142,124,115,12,-6,DCA,ORD,612,14,13,0,,0,0,0,0,0,0
2004,1,8,4,1256,1300,1419,1404,UA,617,N410UA,143,124,122,15,-4,DCA,ORD,612,10,11,0,,0,0,0,15,0,0
2004,1,9,5,1252,1300,1400,1404,UA,617,N451UA,128,124,111,-4,-8,DCA,ORD,612,5,12,0,,0,0,0,0,0,0
